"ID","Description","Species","AMR.Aminoglycosides","AMR.Drug and biocide resistance","AMR.Arsenic resistance","AMR.Multi-metal resistance","AMR.Drug and biocide and metal resistance","AMR.betalactams","AMR.MLS","AMR.Copper resistance","AMR.Acid resistance","AMR.Mercury resistance","AMR.Metronidazole","AMR.Nucleosides","AMR.Sulfonamides","AMR.Tetracyclines","AMR.Cationic antimicrobial peptides","AMR.Glycopeptides","AMR.Biocide and metal resistance","AMR.Zinc resistance","ICE.TnB1230","ICE.Tn6107","ICE.ICE(Tn4371)6033","ICE.CTn341","ICE.ICEBsa18170-1","ICE.ICEBxyXB1A-1","ICE.CTnDOT","ICE.ICEBfrYCH46-1","ICE.CTnGERM1","ICE.Tn1549","ICE.TcrEmr7853","micro.Candidatus Korarchaeota","micro.Candidatus Micrarchaeota","micro.Crenarchaeota","micro.Euryarchaeota","micro.Thaumarchaeota","micro.Acidobacteria","micro.Actinobacteria","micro.Aquificae","micro.Armatimonadetes","micro.Bacteroidetes","micro.Caldiserica","micro.Calditrichaeota","micro.Candidatus Bipolaricaulota","micro.Candidatus Cloacimonetes","micro.Candidatus Gracilibacteria","micro.Candidatus Saccharibacteria","micro.Chlamydiae","micro.Chlorobi","micro.Chloroflexi","micro.Chrysiogenetes","micro.Coprothermobacterota","micro.Cyanobacteria","micro.Deferribacteres","micro.Deinococcus-Thermus","micro.Dictyoglomi","micro.Elusimicrobia","micro.Fibrobacteres","micro.Firmicutes","micro.Fusobacteria","micro.Gemmatimonadetes","micro.Ignavibacteriae","micro.Kiritimatiellaeota","micro.Lentisphaerae","micro.Nitrospirae","micro.Planctomycetes","micro.Proteobacteria","micro.Spirochaetes","micro.Synergistetes","micro.Tenericutes","micro.Thermodesulfobacteria","micro.Thermotogae","micro.Verrucomicrobia","micro.Chordata","micro.Apicomplexa","micro.Bacillariophyta","ACLAME.plasmid","ACLAME.prophage","ACLAME.virulence"
"stewartERR2027899","low methane producing","bovine ",93.4715933985687,0,0,0,0,23.9520958083832,135.67985979261,0,0,0,43.0845625821528,33.5913538776106,0,6661.60362202424,0,6.4261720461516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394477317554241,0.0630067937760245,11.5110672802981,550.501314924392,9.53868069252685,34.0236686390533,2058.71685294762,12.1685294762218,4.00777996931843,5420.02794214333,1.13412228796844,2.41343414420337,0.482138943677405,0.630067937760245,0.441047556432172,1.44367740521587,11.9219811527504,36.9137628753013,38.67795310103,1.84637300021915,0.69307473153627,186.346701731317,12.2671488056103,49.2713127328512,6.0733070348455,6.22123602892834,13.8614946307254,6155.3117466579,129.185842647381,12.9109138724523,4.06530791146176,4.64058733289503,7.32248520710059,15.5407626561473,70.595003287311,4808.19636204253,106.574621959237,21.183979837826,215.724304185843,5.29531010300241,35.5632259478413,41.1324786324786,234.623602892834,90.8064869603331,3.25991672145518,155191.529709229,383.059418457649,879.266750948167
"stewartERR2027900","low methane producing","bovine ",52.4186455584873,0,0,0,0,2.63852242744063,191.380826737027,0,0,0,38.8742304309587,2.99032541776605,3.8698328935796,4925.24186455585,0,0,0,0,1188.85575630006,0,0,0,0,0,71.3909840378881,928.609015962112,1028.94229082617,0,0,0.675591987479028,0.0375328881932794,13.6131785477024,761.148206115609,7.48781119455923,44.4351863320234,2612.01878145725,11.7065078274838,8.08083082801305,7526.90169761253,1.00963469239921,4.00100588140358,0.934568916012656,1.21606557746225,1.03590771413451,10.4003633183577,7.0674428467945,44.7204362822924,73.4143293060544,3.00638434428168,1.8803976984833,299.189664943907,10.231465321488,75.4748848678655,2.99137118900437,12.783701718631,393.183276846337,5593.48879455624,75.2759605604411,12.6673497652318,5.11948594956331,5.28087736879441,10.9708632188956,12.0330439547654,94.9807268619127,4598.28174437852,176.599745527018,34.7967406439893,147.759474239302,5.22082474768516,23.6194465400307,73.3655365514032,207.406740156062,75.3059868709957,4.35756831923973,126402.694610778,166.916167664671,1607.03592814371
"stewartERR2027901","low methane producing","bovine ",23.2262169901368,0,0,0,0,7.95418390073179,160.515431116767,0,0,0,30.0668151447661,0,0,5357.77919185492,0,0,0,0,967736.842105263,0,0,0,0,0,0,0,0,0,1000,0.157008573494474,0.190063010019626,18.6385703956203,1461.59281066006,11.0608408222291,43.5905381675447,3513.59570292325,11.6392934614193,5.49943187687222,8288.39995868195,1.50397686189443,4.28468133457287,0.516475570705506,1.38415452949076,1.10319181902696,4.65654374548084,9.437041627931,50.0650759219089,57.4734015081087,1.79733498605516,1.11145542815825,913.732052473918,12.362359260407,65.0593946906311,2.983162896395,4.54498502220845,100.411114554282,6036.31856213201,92.6846400165272,13.8498089040388,4.66067555004648,3.23107117033364,7.97851461625865,12.0813965499432,84.7350480322281,5810.33364321866,140.609441173432,28.3276521020556,169.97830802603,3.68556967255449,29.0837723375684,59.1385187480632,442.016320628034,245.726681127983,4.55738043590538,149877.606527652,438.803263825929,1344.51495920218
"stewartERR2027902","low methane producing","bovine ",22.1071499701255,0,0,0,0,13.7422824138618,33.8577972515435,0,0,0,50.3883688508265,0,0,3724.75602469628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361278202279665,0.112899438212395,21.3515417547282,3301.80729420691,10.74802651782,65.3190989721635,4207.17498509727,16.731696743077,12.6221571921458,10065.0842681407,1.05673874166802,4.75984031503459,2.61926696652757,1.90574251702524,1.25544175292184,10.6125471919652,11.6015462707058,63.2959410393974,87.1899781426687,4.2134070340866,0.979967123683593,551.093769757402,16.4426741812533,112.696219223613,2.92183746093679,10.1835293267581,848.398634368395,6087.48803265955,84.3765241424159,20.1367437995629,6.57977925901841,12.5273216640474,48.9531964088947,17.278130024025,165.492512509258,6684.4867139941,175.319279611265,43.181777127477,157.865026463628,6.72429053993027,31.3905598005744,152.432305496848,347.00319731209,155.119312126303,6.55719937137593,149312.602291326,117.021276595745,2081.0147299509
"stewartERR2027903","high methane producing","bovine ",11.468260377968,0,0,0,0,14.5372314650299,63.8022936520756,0,0,0,49.7496365692134,0,22.6134711678243,7140.68809562268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273100924446629,0.0546201848893258,16.0037141725725,1166.72811437467,6.90945338849972,47.9337639224575,7219.77796894842,9.87259841874565,7.5967573816904,18697.2403151585,1.24716088830627,4.58354384862926,0.910336414822097,3.13610894906213,0.409651386669944,5.69415427471222,8.91674518318244,56.4454094010442,60.6921287761893,2.76287101898507,1.10605874400885,460.070369004866,15.0478609370093,66.3498695943086,2.63542392090997,6.37235490375468,154.088093254862,7257.07900354576,65.6216004624509,9.84984000837509,3.66410406965894,3.34548632447121,10.6554877354927,9.05329564540576,101.384166518737,5065.30298271726,129.841282846076,24.6974269341235,120.446611045112,5.01595364566976,23.2317853062599,83.6735715683731,274.206983190638,114.556734441213,4.19665087232987,215852.571428572,552,2844.57142857143
"stewartERR2027904","high methane producing","bovine ",40.3957131079967,0,0,0,0,20.1154163231657,300.577081615828,0,0,0,63.643858202803,3.95713107996702,0,5907.50206100577,0,0,0,0,1187.59145449224,0,0,0,918.983513803531,0,81.0164861964686,1071.79787337821,0,0,0,0.211606451066822,0.126963870640093,10.7756515850951,602.954677153666,7.64387610930613,47.5561082643713,3002.43184644534,12.165743194411,5.0427445031155,7957.93589301178,2.24302838130831,1.84260386621264,0.654352256375865,0.758527739977993,0.494833547110107,2.80948257339488,8.35031610748306,45.3814450441769,60.9133585524817,2.74111741228099,0.735739352940028,239.626400671932,11.0556231972758,65.7510075722555,2.41556902602434,4.32002708562574,18.7027547904445,6720.64367426931,54.9395456646722,13.0903006113799,4.53488902055513,3.28152773346703,12.5629122256441,9.16744255698725,85.482495263271,5781.29984959664,118.265217759316,32.06651604628,98.0747068436782,3.8382154739659,25.1030360642502,55.2878824379668,174.760884710295,57.2574501748195,3.94890192529316,281708.888888889,917.777777777778,1916.66666666667
"stewartERR2027905","low methane producing","bovine ",66.9970267591675,0,0,0,0,12.6858275520317,207.135777998018,0,0,0,77.3042616451933,1.58572844400396,0,9450.54509415263,0,15.2626362735382,0,0,1065.52957644253,0,0,0,0,0,22.2924983151019,977.707501684898,0,0,0,0.267007634161934,0.0188033545184461,9.5897108044075,1440.69045917792,7.78458877063668,45.9553984430822,3077.63905080666,9.77774434959197,4.51280508442706,8506.29160242185,1.46290098153511,3.40340716783874,0.680681433567748,1.37264487984656,0.424955812116882,4.95656425106239,7.86732353051784,49.6182919032755,60.5167161821669,1.95554886991839,0.755894851641533,204.734684667745,11.0939791658832,80.3316911737054,2.03828362979956,9.22868639765334,49.6634199541198,5882.32860742356,60.1519311045091,15.3961866797037,3.65161144748223,4.46015569177541,9.64236019705915,12.8915798578466,93.9942085668083,7105.36647737957,134.639539693881,39.5735399195216,113.591064645933,3.09503215373623,33.9927042984468,63.7396111466285,161.163551577601,54.1875070512579,3.25298033169117,205924.528301887,815.292949354519,1583.91261171798
"stewartERR2027906","low methane producing","bovine ",146.79547596607,0,0,0,0,24.9764373232799,352.497643732328,0,0,0,98.2563619227144,22.3845428840716,437.5589066918,9383.12912346843,0,28.0395852968897,0,0,1000,0,0,0,0,0,0,0,1414.4424338385,0,0,0.242468327574711,0.121234163787355,6.49035755418734,867.006122325273,9.20513686471133,48.4070696836654,4660.27156452689,10.989010989011,4.97060071528157,9713.99561825094,0.974203101862676,5.48584591137783,1.11275643190537,1.55439517141645,0.489266446713255,2.48530035764078,5.12647321157959,58.075494245707,75.9661929874696,2.97889659591787,1.6756293352038,236.181470224023,12.3615549147464,89.137418924653,2.48530035764078,4.66751530581318,42.7090639856597,6170.21276595745,33.6597996172464,23.0821188267997,4.13495094346158,4.18690844222759,10.833138492713,15.0503554758874,106.040925189861,6182.5396825397,102.213389447432,33.3220758752674,56.4648117839607,1.96572536998069,24.718780037929,69.2030585647607,163.14654612527,51.0958702448064,4.84070696836654,97290.7683803207,173.576561636263,610.28192371476
"stewartERR2027907","low methane producing","bovine ",64.8148148148148,0,0,0,0,15.551959726717,245.325422509889,0,0,0,34.1603739661992,9.79863358504135,0,3599.33477166487,0,0,0,0,1709.97522180481,0,0,0,589.361362001439,0,0,410.638637998561,0,0,0,0.33100615739005,0.0371537523601077,13.2672672064094,1128.29866212715,9.00809614040065,37.5252898837088,3087.73014216377,17.5973681632874,3.86736785930212,4950.23423752057,2.45214765576711,1.78338011328517,0.75320788875491,1.12812302620691,0.516774919190589,4.49898164942395,14.5372500143549,35.9175456906714,93.2863169485285,2.27313412166841,2.93176882259759,230.576187146828,10.3794073638737,48.4552483052822,6.07970493165398,5.40755977532113,108.046489477044,8077.65809766033,153.806401929293,7.55234457065461,13.3821060773406,2.87434938713197,9.37963366400173,14.3616140941071,83.7242921365772,3822.13485461061,185.951152948488,26.3724089479746,190.433246528657,7.67056105543678,42.6389972539999,59.4223604792158,237.75023896618,77.1582108103909,2.12451911222798,166916.603487491,207.73313115997,3185.74677786202
"stewartERR2027908","low methane producing","bovine ",20.8530805687204,0,0,0,0,18.4834123222749,346.682464454976,0,0,0,101.421800947867,4.2654028436019,15.8767772511848,5914.21800947867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581970782691318,0.182113306148304,17.1938714913496,2603.52349657548,8.33366324874302,60.465576626153,3297.52167544242,12.8152341739578,9.52135872362326,11869.741478285,0.90660754582525,4.35488340789422,1.59547092125579,0.973910289401797,0.728453224593214,9.46989191971179,10.1468783403935,65.6835187457936,71.5388574369532,4.32717051348034,0.835345817332436,391.666336751257,21.9446533908706,90.5103131557069,2.61293004473653,8.3970070074033,1313.74559562928,5367.40963616929,70.426382675482,14.9570450136585,5.76032305316917,9.16109109624292,28.049408131755,16.1091096242923,140.860683320797,5993.60228037532,182.152895997466,39.6452749515024,122.304921018251,4.89330535650659,28.1602597094105,119.426738984124,277.896987212479,118.120273961756,6.13642662021458,182833.333333333,250.450450450451,2419.81981981982
"stewartERR2027909","high methane producing","bovine ",9.31282630167913,0,0,0,0,9.31282630167913,19.8955834626781,0,0,0,43.4598560745026,0,0,4675.46211372936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513674284639763,0.0917275508285291,12.8968936464912,1533.97359163812,6.03567284451721,63.6589202749992,9929.32392208662,13.938001348395,9.19568697056004,11566.1883074891,0.839307090081041,2.96738626930292,0.811788824832482,0.8668253553296,0.499915152015484,6.09070937501433,10.4248361516623,48.4367332150048,72.2629645427152,3.09580484046286,0.729234029086806,242.10569765682,10.2367946724638,72.5794245930736,2.64175346386164,6.12740039534574,243.495370051872,6679.44890087463,64.8559648133115,21.7164976586543,3.94428468562675,5.32019794805469,17.9877727174746,10.5211500800323,117.957043987947,5104.81707233176,155.184670491706,33.329205593546,107.912877172223,3.69662029838972,23.4547347468549,78.8168980494136,190.050312561629,59.5908033957539,4.03142585891385,232447.798742139,593.7106918239,2544.65408805032
"stewartERR2027910","high methane producing","bovine ",19.1049000530692,0,0,0,0,10.9676278082434,45.9932779055369,0,0,0,39.9787723332744,0,1.76897222713603,3156.73093932425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484394886309671,0.0949793894724845,19.7367171323823,2075.52761050852,9.32697604619797,54.74612009194,3414.68476340634,14.736052276656,9.95858898619,7909.1094732443,0.831069657884239,3.91315084626636,1.83785118629257,1.83785118629257,1.39619702524552,9.71639154303516,9.26523944304086,58.0371559371616,81.3450981137093,4.27882149573542,0.878559352620481,662.580969929525,15.367665216648,100.549930665046,2.97285489048876,9.03253993883327,752.360237828391,6726.34538305187,93.1415382861919,14.7455502156032,6.20690310202686,6.35887012518284,20.62477442395,16.189236935585,125.049864179473,6076.46790646428,172.5063161294,43.0779020952453,173.86927036833,6.20690310202686,33.3520126132629,100.649659023992,355.208669718671,162.310278669529,6.28288661360485,142691.402714932,219.004524886878,2263.34841628959
"stewartERR2027911","high methane producing","bovine ",37.6020627417276,0,0,0,0,0,42.5440481306403,0,0,0,61.022776106575,0,27.9329608938548,3991.19037387194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586096644001086,0.20966058809795,23.3771555729214,2955.5424252965,12.6558754997308,57.0991551631302,3661.74599619752,15.6149487999314,10.8070503137761,7419.30211614243,0.919647579611461,3.83107074615344,2.02989569385742,1.38661888946598,1.31037867561219,12.1889041898763,10.7308100999223,54.7452385603942,85.2699141821093,4.8269585396187,1.43903403649047,792.955404239909,15.5482386128093,110.090868804887,3.09249367444476,8.4864888046011,1247.90458537236,6741.64097530294,105.76900168205,15.905614615249,6.93785946069579,7.50013103786756,23.9060720565321,16.3011107246156,132.229120902684,6166.59439729728,187.236435198201,45.6107079380358,197.605104282318,7.16181508889132,34.9799631187965,110.505424967717,448.502118048441,238.093422852051,6.09445209493813,222133.697135061,281.036834924966,3390.17735334243
"stewartERR2027912","low methane producing","bovine ",32.672849915683,0,0,0,0,17.9173693086003,49.114671163575,0,0,0,75.885328836425,0,0,3874.7892074199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3417132377113,0.185995812931467,27.2072944962541,3271.41547139125,13.936709517795,71.7900583075246,4048.37188781424,18.4871187085835,12.7645033479246,7629.58285032096,1.24573939823866,4.30385660155371,2.81589009810198,1.91618942159628,1.82102877311971,11.2678858764296,14.6850182535426,65.5354084122013,96.3761094866516,4.94835372078136,1.26304133432531,633.523366264685,16.752599615897,127.169230236863,4.17841756492552,11.8431752513106,244.052459470215,7836.25015139195,125.555824696784,20.3384258698548,7.44848348530201,11.8475007353323,32.9774901811513,19.2138000242227,166.604668062356,7073.25639739086,192.929563818191,52.1739882692873,240.925134522553,9.29113967853003,40.3956952783017,143.385469834074,500.320085817603,265.51118570168,7.69071059051508,92702.1174205968,118.864292589028,1977.38209817132
